,lot_area,lot_frontage,overall_qual,overall_cond,exter_qual2,exter_cond2,year_built,year_remod/add,home_age,total_house_sf,porch_sf,gr_liv_area,bsmt_sf,totrms_abvgrd,bedroom_abvgr,baths,date_blt_1945-1979,date_blt_1980-2010,lot_config_Corner,lot_config_CulDSac,lot_config_Inside,lotshape_reg_yn,zone_FV,zone_RL,zone_RM,house_type_1Fam,house_type_Twnhs,neighborhood_Edwards,neighborhood_IDOTRR,neighborhood_NAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_StoneBr,remodel_yn,fireplaces,fireplace_yn,pool_yn,fence_yn,railroad_yn,garage_cars,bsmt_ok_yn,bsmt_usable_yn,bsmt_cond_2,bsmt_qual_2,house_sf_x_overall_qual,overall_qual_x_overall_cond,bsmt_sf_x_cond2,bsmt_sf_x_hgt,saleprice
1479,9600,60.0,5,6,3,3,1950,1950,60,2400.0,126,1200,1200.0,6,3,1.0,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,False,0,False,False,True,False,1.0,True,False,3,3,12000.0,30,3600.0,3600.0,129900
1480,6955,48.0,7,5,4,3,2005,2006,5,2736.0,202,1368,1368.0,6,2,2.0,0,1,0,0,1,False,0,1,0,0,1,0,0,0,0,1,0,0,True,1,True,False,False,False,2.0,True,False,3,4,19152.0,35,4104.0,5472.0,202500
1481,21370,100.0,5,5,3,3,1950,1950,60,1640.0,225,1640,0.0,7,3,1.0,1,0,0,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,False,False,0,0,8200.0,25,0.0,0.0,131000
1482,10126,83.0,6,5,3,4,1997,1998,13,3676.0,294,1838,1838.0,8,2,4.0,0,1,1,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0,True,0,False,False,False,False,3.0,True,True,3,4,22056.0,30,5514.0,7352.0,185000
1483,2364,24.0,6,5,4,3,1978,1978,32,2311.0,147,1456,855.0,6,3,2.5,1,0,0,0,1,True,0,1,0,0,1,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,13866.0,30,2565.0,3420.0,138000
1484,3600,60.0,6,7,3,3,1910,1993,100,2052.0,316,1368,684.0,7,3,1.0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,0,False,False,False,False,1.0,True,False,3,3,12312.0,42,2052.0,2052.0,114504
1485,8741,52.0,6,4,3,3,1945,1950,65,2222.0,280,1487,735.0,7,3,1.5,1,0,0,0,1,True,0,1,0,1,0,1,0,0,0,0,0,0,True,1,True,False,True,False,1.0,False,False,2,3,13332.0,24,1470.0,2205.0,113000
1486,5436,40.0,4,8,3,4,1922,2007,88,1950.0,192,1154,796.0,7,3,2.0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,0,True,0,False,False,True,False,1.0,True,False,3,3,7800.0,32,2388.0,2388.0,125500
1487,14149,65.0,5,8,4,4,1964,2001,46,2000.0,0,1020,980.0,5,3,2.5,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,False,3,3,10000.0,40,2940.0,2940.0,165000
1488,5000,63.0,5,4,3,3,1900,1950,110,1980.0,77,1440,540.0,6,3,1.0,0,0,1,0,0,True,0,0,1,1,0,0,0,0,0,0,1,0,True,0,False,False,False,False,1.0,True,False,3,3,9900.0,20,1620.0,1620.0,79000
1489,2544,24.0,6,5,4,3,2005,2005,5,1836.0,332,1236,600.0,4,2,3.5,0,1,0,0,1,True,1,0,0,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,11016.0,30,1800.0,2400.0,152000
1490,5000,50.0,6,7,3,4,1947,1950,63,2668.0,84,1664,1004.0,7,3,2.0,1,0,1,0,0,True,0,0,1,1,0,0,0,0,0,0,0,0,True,2,True,False,False,False,2.0,True,True,3,3,16008.0,42,3012.0,3012.0,159000
1491,12493,0.0,4,5,3,3,1960,1960,50,2200.0,355,1100,1100.0,6,3,2.0,1,0,0,0,1,False,0,1,0,1,0,0,0,1,0,0,0,0,False,1,True,False,True,False,1.0,True,True,3,3,8800.0,20,3300.0,3300.0,141000
1492,10368,0.0,6,6,3,3,1964,1964,46,2496.0,274,1488,1008.0,7,3,2.5,1,0,0,1,0,False,0,1,0,1,0,0,0,1,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,3,14976.0,36,3024.0,3024.0,167000
1493,6360,53.0,5,6,3,3,1942,1950,68,2288.0,183,1453,835.0,7,3,1.5,0,0,1,0,0,True,0,0,1,1,0,0,0,0,0,0,0,0,True,2,True,False,False,False,1.0,True,True,3,3,11440.0,30,2505.0,2505.0,132000
1494,10357,114.0,7,5,4,3,1990,1991,20,2352.0,488,1442,910.0,6,3,3.0,0,1,1,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,True,3,4,16464.0,35,2730.0,3640.0,179900
1495,9819,0.0,5,5,3,4,1967,1967,43,1782.0,0,900,882.0,5,3,1.0,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,True,False,1.0,True,False,3,3,8910.0,25,2646.0,2646.0,122000
1496,7936,80.0,6,6,3,3,1963,1963,47,2090.0,0,1045,1045.0,6,3,2.0,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,False,1,True,False,False,False,1.0,True,False,3,3,12540.0,36,3135.0,3135.0,127000
1497,8773,26.0,6,5,4,3,2002,2002,8,2906.0,332,1419,1487.0,4,2,3.0,0,1,0,0,0,False,0,0,0,0,1,0,0,1,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,17436.0,30,4461.0,5948.0,190000
1498,11235,75.0,5,5,3,3,1964,1980,46,2872.0,180,1452,1420.0,6,2,2.0,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,False,3,4,14360.0,25,4260.0,5680.0,158450
1499,12886,70.0,5,6,3,3,1963,1999,47,1984.0,402,1464,520.0,6,3,2.5,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,True,3,4,9920.0,30,1560.0,2080.0,175000
1500,14892,42.0,9,5,5,3,2006,2007,4,3492.0,279,1746,1746.0,7,3,3.0,0,1,0,1,0,False,0,1,0,1,0,0,0,0,0,0,0,0,True,2,True,False,False,False,3.0,True,True,3,5,31428.0,45,5238.0,8730.0,377500
1501,6240,52.0,5,5,3,3,1930,1950,80,2464.0,20,1536,928.0,7,4,2.0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,0,0,True,1,True,False,True,False,2.0,True,False,3,3,12320.0,25,2784.0,2784.0,138400
1502,11645,78.0,7,5,4,3,2005,2005,5,3468.0,208,1734,1734.0,7,3,3.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,24276.0,35,5202.0,6936.0,260000
1503,14977,110.0,8,5,4,3,2006,2007,4,3952.0,376,1976,1976.0,7,2,3.0,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,1,0,0,True,1,True,False,False,False,3.0,True,True,3,5,31616.0,40,5928.0,9880.0,440000
1504,9100,70.0,7,5,4,3,2001,2001,9,2424.0,356,1212,1212.0,6,3,2.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,False,3,4,16968.0,35,3636.0,4848.0,178000
1505,8400,70.0,5,5,3,3,1968,1968,42,2104.0,356,1052,1052.0,5,3,2.5,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,False,0,False,False,True,False,1.0,True,False,3,3,10520.0,25,3156.0,3156.0,138500
1506,7420,70.0,5,5,3,3,1962,1962,48,2114.0,0,1057,1057.0,6,3,1.0,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,3,10570.0,25,3171.0,3171.0,132000
1507,9525,75.0,6,5,3,3,1953,1953,57,2609.0,0,1609,1000.0,7,5,1.5,1,0,0,0,1,True,0,1,0,1,0,1,0,0,0,0,0,0,False,0,False,False,False,False,1.0,True,False,3,3,15654.0,30,3000.0,3000.0,149900
1508,7425,0.0,7,7,3,3,1945,1950,65,2340.0,210,1668,672.0,8,3,1.5,1,0,1,0,0,False,0,0,1,1,0,0,0,0,0,0,0,0,True,0,False,False,False,True,1.0,False,False,2,3,16380.0,49,1344.0,2016.0,108000
1509,7990,88.0,5,6,3,3,1975,1975,35,1848.0,0,924,924.0,5,3,1.0,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,True,False,1.0,True,False,3,4,9240.0,30,2772.0,3696.0,110000
1510,1300,24.0,6,6,3,3,1980,1980,30,1790.0,150,1229,561.0,5,2,1.5,0,1,0,0,1,True,0,0,1,0,1,0,0,0,0,0,0,0,False,1,True,False,True,False,2.0,True,True,3,4,10740.0,36,1683.0,2244.0,124000
1511,5500,55.0,4,6,3,3,1956,1956,54,1764.0,0,882,882.0,4,1,1.0,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,1,0,False,0,False,False,True,False,0.0,True,False,3,3,7056.0,24,2646.0,2646.0,103200
1512,3606,40.0,7,5,4,3,2006,2007,4,2704.0,482,1352,1352.0,5,2,3.0,0,1,0,0,1,True,1,0,0,0,1,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,True,4,5,18928.0,35,5408.0,6760.0,194000
1513,8978,0.0,5,5,3,3,1968,1968,42,1896.0,147,948,948.0,6,3,1.0,1,0,1,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,1.0,True,False,3,3,9480.0,25,2844.0,2844.0,108000
1514,9079,0.0,5,5,3,3,1961,1961,49,1728.0,158,864,864.0,5,2,1.0,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,1.0,True,False,3,3,8640.0,25,2592.0,2592.0,122000
1515,1700,0.0,7,5,4,3,1980,1981,30,2130.0,460,1700,430.0,7,2,3.5,0,1,0,0,1,True,0,1,0,0,1,0,0,0,0,0,0,0,True,0,False,False,False,False,1.0,True,True,3,4,14910.0,35,1290.0,1720.0,148400
1516,9571,68.0,5,3,3,2,1958,1958,52,2552.0,0,1276,1276.0,5,3,1.0,1,0,0,0,1,True,0,1,0,1,0,1,0,0,0,0,0,0,False,0,False,False,False,False,1.0,False,False,2,3,12760.0,15,2552.0,3828.0,60000
1517,9938,80.0,7,5,4,3,1994,1994,16,3228.0,504,1626,1602.0,7,3,3.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,22596.0,35,4806.0,6408.0,226500
1518,9000,50.0,2,3,3,3,1949,1950,61,960.0,0,480,480.0,4,1,1.0,1,0,0,0,1,True,0,0,0,1,0,0,1,0,0,0,0,0,True,0,False,False,False,False,1.0,True,False,3,3,1920.0,6,1440.0,1440.0,35311
1519,7840,38.0,6,5,3,3,1975,1975,35,1988.0,0,1012,976.0,4,4,3.0,1,0,0,1,0,False,0,1,0,0,0,1,0,0,0,0,0,0,False,0,False,False,False,False,0.0,True,True,3,4,11928.0,30,2928.0,3904.0,127500
1520,12395,74.0,5,6,3,3,1984,1984,26,1753.0,0,889,864.0,6,3,1.0,0,1,1,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,3,8765.0,30,2592.0,2592.0,137500
1521,9638,0.0,6,6,3,3,1977,1977,33,2146.0,292,1117,1029.0,6,3,2.0,1,0,0,1,0,False,0,1,0,1,0,1,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,3,12876.0,36,3087.0,3087.0,147000
1522,13418,108.0,8,5,4,3,2004,2005,6,3569.0,177,2452,1117.0,9,4,3.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,1,0,0,True,1,True,False,False,False,3.0,True,False,3,5,28552.0,40,3351.0,5585.0,309000
1523,17597,0.0,7,9,4,4,1971,2009,39,4168.0,488,2365,1803.0,7,3,3.0,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,2,True,False,True,False,2.0,True,True,3,4,29176.0,63,5409.0,7212.0,315000
1524,8872,72.0,5,8,3,3,1965,2008,45,1824.0,480,912,912.0,5,2,2.0,1,0,1,0,0,True,0,1,0,1,0,0,0,1,0,0,0,0,True,0,False,False,False,False,2.0,True,True,3,3,9120.0,40,2736.0,2736.0,147000
1525,3982,53.0,8,5,4,3,2006,2006,4,3087.0,312,1567,1520.0,7,1,3.0,0,1,0,0,1,True,0,1,0,0,1,0,0,0,0,0,0,0,False,1,True,False,False,False,3.0,True,True,4,4,24696.0,40,6080.0,6080.0,264561
1526,7134,60.0,5,5,3,3,1955,1955,55,1744.0,100,1360,384.0,6,3,1.0,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,False,1,True,False,True,False,2.0,True,True,3,3,8720.0,25,1152.0,1152.0,130000
1527,2117,0.0,6,5,4,3,2000,2000,10,2281.0,0,1525,756.0,5,3,2.5,0,1,0,0,1,True,1,0,0,0,1,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,13686.0,30,2268.0,3024.0,177000
1528,8155,58.0,5,7,3,3,1930,1950,80,1980.0,96,1200,780.0,7,4,1.0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,0,True,0,False,False,False,False,0.0,True,False,3,4,9900.0,35,2340.0,3120.0,119000
1529,5500,50.0,7,5,3,3,2004,2004,6,2146.0,240,1073,1073.0,4,2,3.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,1.0,True,True,4,4,15022.0,35,4292.0,4292.0,157000
1530,11553,0.0,5,5,3,3,1968,1968,42,2210.0,466,1159,1051.0,7,3,1.5,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,1.0,True,False,3,3,11050.0,25,3153.0,3153.0,158000
1531,7150,55.0,4,4,3,3,1955,1955,55,2730.0,0,1540,1190.0,7,4,2.0,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,False,0,False,False,False,False,1.0,True,True,3,3,10920.0,16,3570.0,3570.0,115000
1532,6285,64.0,5,5,3,3,1977,1977,33,1788.0,192,894,894.0,5,2,2.0,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,1.0,True,False,3,4,8940.0,25,2682.0,3576.0,120750
1533,7500,0.0,7,5,4,3,2000,2000,10,2488.0,192,1674,814.0,7,3,3.5,0,1,0,0,1,True,1,0,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,17416.0,35,2442.0,3256.0,216000
1534,2001,21.0,4,5,3,3,1970,1970,40,1638.0,0,1092,546.0,6,3,1.5,1,0,0,0,1,True,0,0,1,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,1.0,True,False,3,3,6552.0,20,1638.0,1638.0,75000
1535,19508,95.0,6,5,3,3,1974,1974,36,2860.0,498,1430,1430.0,6,3,2.5,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,2,True,False,False,False,2.0,True,True,3,3,17160.0,30,4290.0,4290.0,192000
1536,7176,0.0,6,6,3,3,1978,1978,32,2000.0,311,1040,960.0,6,3,2.0,1,0,0,1,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,True,False,2.0,True,True,4,3,12000.0,36,3840.0,2880.0,160500
1537,10652,91.0,7,5,4,3,2006,2007,4,2988.0,226,1494,1494.0,7,3,2.0,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,3.0,True,False,3,4,20916.0,35,4482.0,5976.0,279500
1538,11235,0.0,5,6,3,3,1963,1963,47,2056.0,128,1075,981.0,6,3,2.0,1,0,1,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,True,False,2.0,True,True,3,4,10280.0,30,2943.0,3924.0,148000
1539,10265,68.0,5,7,3,2,1967,2005,43,1984.0,204,992,992.0,6,3,2.0,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,True,False,1.0,True,True,3,3,9920.0,35,2976.0,2976.0,145000
1540,14541,0.0,8,7,4,4,1993,1993,17,3858.0,319,2520,1338.0,10,5,3.5,0,1,1,0,0,False,0,1,0,1,0,0,0,0,1,0,0,0,False,1,True,False,False,False,3.0,True,True,4,4,30864.0,56,5352.0,5352.0,310000
1541,10184,83.0,6,5,3,3,1963,1963,47,2229.0,495,1146,1083.0,6,3,1.5,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,False,1,True,False,False,False,1.0,True,True,3,3,13374.0,30,3249.0,3249.0,165000
1542,46589,52.0,8,7,4,3,1994,2005,16,4077.0,669,2448,1629.0,8,4,3.5,0,1,0,1,0,False,0,1,0,1,0,0,0,0,1,0,0,0,True,1,True,False,False,False,3.0,True,True,4,4,32616.0,56,6516.0,6516.0,402000
1543,10625,85.0,7,5,4,3,2005,2005,5,2984.0,574,1958,1026.0,9,3,2.5,0,1,0,0,1,True,1,0,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,3.0,True,False,3,4,20888.0,35,3078.0,4104.0,250000
1544,1470,21.0,4,6,3,3,1970,1970,40,1260.0,0,630,630.0,3,1,2.0,1,0,0,0,1,True,0,0,1,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,0.0,True,True,3,4,5040.0,24,1890.0,2520.0,73000
1545,9000,60.0,5,5,3,3,1974,1974,36,2688.0,122,1792,896.0,8,4,3.0,1,0,0,0,0,True,0,1,0,0,0,0,0,1,0,0,0,0,False,0,False,False,False,False,0.0,True,False,3,4,13440.0,25,2688.0,3584.0,136000
1546,5911,48.0,9,5,5,3,2005,2005,5,3125.0,308,1565,1560.0,6,2,3.0,0,1,0,0,1,True,0,1,0,0,1,0,0,0,0,1,0,0,False,1,True,False,False,False,2.0,True,True,3,5,28125.0,45,4680.0,7800.0,282500
1547,8987,73.0,8,5,4,3,2005,2006,5,3190.0,144,1595,1595.0,6,2,2.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,3.0,True,False,3,4,25520.0,40,4785.0,6380.0,221500
1548,17871,0.0,4,5,3,3,1995,1996,15,3360.0,152,1680,1680.0,7,4,2.0,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,2.0,True,False,3,4,13440.0,20,5040.0,6720.0,170000
1549,11500,77.0,6,4,2,3,1967,1967,43,2080.0,156,1040,1040.0,6,3,2.0,1,0,0,0,1,False,0,1,0,1,0,0,0,1,0,0,0,0,False,1,True,False,True,False,2.0,False,False,2,3,12480.0,24,2080.0,3120.0,163000
1550,12257,65.0,8,5,4,3,1995,1995,15,3849.0,418,2531,1318.0,9,4,2.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,1,0,0,0,False,1,True,False,False,False,3.0,True,False,3,4,30792.0,40,3954.0,5272.0,290000
1551,9044,82.0,8,5,4,4,1996,1997,14,3863.0,382,2538,1325.0,8,4,2.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,1,0,0,0,True,1,True,False,False,False,3.0,True,True,3,4,30904.0,40,3975.0,5300.0,330000
1552,1680,21.0,6,5,3,3,1973,1973,37,1470.0,0,987,483.0,5,2,2.5,1,0,0,0,1,True,0,0,1,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,1.0,True,False,3,3,8820.0,30,1449.0,1449.0,111000
1553,9468,45.0,6,5,3,3,1999,1999,11,2595.0,322,1755,840.0,7,3,3.5,0,1,0,1,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,15570.0,30,2520.0,3360.0,214000
1554,9373,102.0,5,6,3,3,1953,1953,57,2304.0,0,1152,1152.0,6,3,1.5,1,0,1,0,0,False,0,1,0,1,0,0,0,1,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,3,11520.0,30,3456.0,3456.0,137500
1555,7000,70.0,7,5,4,3,2003,2003,7,2810.0,70,1884,926.0,7,3,3.5,0,1,0,0,1,True,1,0,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,19670.0,35,2778.0,3704.0,240900
1556,10186,107.0,7,5,4,3,1992,1992,18,2673.0,318,1923,750.0,8,3,3.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,1,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,18711.0,35,2250.0,3000.0,190000
1557,11664,90.0,7,5,4,3,2002,2002,8,3180.0,448,1611,1569.0,6,3,3.0,0,1,1,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,3.0,True,True,3,4,22260.0,35,4707.0,6276.0,250000
1558,10768,90.0,5,8,4,4,1976,2004,34,2874.0,222,1437,1437.0,6,3,3.0,1,0,1,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,True,3,4,14370.0,40,4311.0,5748.0,218000
1559,10530,78.0,7,6,4,3,1993,1993,17,3223.0,407,2075,1148.0,8,3,3.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,22561.0,42,3444.0,4592.0,255000
1560,14859,50.0,7,5,4,3,2006,2006,4,3340.0,264,1670,1670.0,7,3,2.0,0,1,0,1,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,3.0,True,False,3,4,23380.0,35,5010.0,6680.0,240000
1561,10481,93.0,8,5,4,3,2006,2007,4,4280.0,200,2140,2140.0,8,3,2.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,3.0,True,False,3,4,34240.0,40,6420.0,8560.0,360000
1562,9350,85.0,5,8,3,4,1965,1999,45,2484.0,280,1265,1219.0,6,3,2.5,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,True,1,True,False,True,False,2.0,True,True,3,3,12420.0,40,3657.0,3657.0,179900
1563,18030,138.0,5,6,3,3,1946,1994,64,4684.0,122,3086,1598.0,12,3,3.0,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,True,False,0.0,True,True,3,3,23420.0,30,4794.0,4794.0,200500
1564,5925,50.0,3,6,3,3,1910,1950,100,1568.0,0,968,600.0,6,2,1.0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,0,False,False,True,False,0.0,True,False,3,3,4704.0,18,1800.0,1800.0,37900
1565,6718,0.0,8,5,4,3,2001,2001,9,2579.0,312,1312,1267.0,5,2,2.0,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,5,20632.0,40,3801.0,6335.0,180500
1567,12394,0.0,7,5,4,3,2003,2003,7,2580.0,196,1733,847.0,7,3,2.5,0,1,1,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,False,3,4,18060.0,35,2541.0,3388.0,225000
1568,7000,50.0,6,7,3,3,1940,1950,70,1935.0,30,1215,720.0,6,3,1.0,0,0,1,0,0,True,0,0,1,1,0,0,1,0,0,0,0,0,True,0,False,False,True,False,2.0,True,True,3,3,11610.0,42,2160.0,2160.0,141000
1569,10367,87.0,9,5,5,3,2008,2008,2,3482.0,258,1743,1739.0,8,3,3.0,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,1,0,0,False,1,True,False,False,False,3.0,True,True,3,5,31338.0,45,5217.0,8695.0,335000
1570,15240,38.0,5,8,4,4,1977,2004,33,2052.0,486,1026,1026.0,5,3,2.5,1,0,0,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,True,False,1.0,True,True,3,4,10260.0,40,3078.0,4104.0,150000
1571,50271,68.0,9,5,4,3,1981,1987,29,3684.0,1001,1842,1842.0,5,0,2.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,3.0,True,True,3,5,33156.0,45,5526.0,9210.0,385000
1572,13600,85.0,7,6,3,3,1965,1990,45,2754.0,273,1986,768.0,7,3,2.5,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,True,3,True,False,False,False,2.0,True,False,3,3,19278.0,42,2304.0,2304.0,205000
1573,6762,64.0,7,5,4,3,2006,2006,4,2395.0,227,1208,1187.0,6,2,3.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,16765.0,35,3561.0,4748.0,206000
1574,8500,63.0,7,5,4,3,2004,2004,6,2844.0,312,1422,1422.0,7,3,2.0,0,1,0,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,False,3,4,19908.0,35,4266.0,5688.0,179600
1575,8877,67.0,4,5,3,3,1951,1951,59,2056.0,0,1220,836.0,6,2,1.0,1,0,0,0,1,True,0,1,0,1,0,1,0,0,0,0,0,0,False,0,False,False,False,False,2.0,False,False,2,2,8224.0,20,1672.0,1672.0,102000
1576,15611,0.0,5,6,3,3,1977,1977,33,2252.0,180,1126,1126.0,6,3,2.5,1,0,1,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,11260.0,30,3378.0,4504.0,175000
1577,13300,70.0,5,5,3,3,1956,2001,54,2399.0,398,1384,1015.0,6,2,2.0,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,True,0,False,False,False,False,2.0,True,True,3,3,11995.0,25,3045.0,3045.0,159000
1578,6500,65.0,6,6,3,3,1976,1976,34,2254.0,138,1127,1127.0,6,3,2.0,1,0,0,0,1,True,0,1,0,1,0,1,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,False,5,3,13524.0,36,5635.0,3381.0,135000
1579,9525,75.0,6,4,3,3,1954,1972,56,2849.0,182,1855,994.0,7,4,2.0,1,0,0,0,1,True,0,1,0,1,0,1,0,0,0,0,0,0,True,0,False,False,False,False,1.0,False,True,2,3,17094.0,24,1988.0,2982.0,136900
1580,6993,65.0,5,7,3,3,1961,1994,49,2148.0,0,1236,912.0,6,3,1.0,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,1.0,True,False,3,3,10740.0,35,2736.0,2736.0,135000
1581,9430,82.0,8,5,4,3,1999,1999,11,3617.0,436,2365,1252.0,8,3,3.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,1,0,0,0,False,1,True,False,False,False,3.0,True,True,3,4,28936.0,40,3756.0,5008.0,337000
1582,11029,0.0,6,7,3,3,1968,1984,42,3708.0,352,2654,1054.0,9,4,3.5,1,0,1,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,False,3,3,22248.0,42,3162.0,3162.0,250000
1583,14311,0.0,8,5,4,3,1996,1996,14,3576.0,770,2340,1236.0,9,4,3.5,0,1,0,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,True,False,3.0,True,True,3,4,28608.0,40,3708.0,4944.0,306000
1585,3604,34.0,7,5,4,3,2007,2007,3,2081.0,204,1392,689.0,5,2,2.0,0,1,1,0,0,True,1,0,0,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,False,3,4,14567.0,35,2067.0,2756.0,146000
